document.id,topic.id,method,score
3831,4.745,exact-match,0.0
3831,4.614,exact-match,0.0
3831,4.483,exact-match,0.0
3831,4.475,exact-match,0.0
3831,4.470,exact-match,0.0
3831,4.432,exact-match,0.0
3831,4.485,exact-match,0.0
3831,4.68,exact-match,0.0
3831,4.623,exact-match,0.0
3831,4.90,exact-match,0.0
3831,4.674,exact-match,0.0
3831,4.568,exact-match,0.0
3831,4.338,exact-match,0.0
3831,4.712,exact-match,0.0
3831,4.393,exact-match,0.0
3831,4.699,exact-match,0.0
3831,4.22,exact-match,0.0
3831,4.336,exact-match,0.0
3841,4.401,exact-match,0.0
3841,4.519,exact-match,0.0
3841,4.395,exact-match,0.0
3841,4.9,exact-match,0.0
3841,4.445,exact-match,0.0
3841,4.28,exact-match,0.0
3841,4.449,exact-match,0.0
3841,4.731,exact-match,0.0
3841,4.814,exact-match,0.0
3841,4.656,exact-match,0.0
3841,4.439,exact-match,0.0
3841,4.52,exact-match,0.0
3841,4.369,exact-match,0.0
3841,4.65,exact-match,0.0
3841,4.400,exact-match,0.0
3841,4.590,exact-match,0.0
3841,4.730,exact-match,0.0
3841,4.744,exact-match,0.0
3841,4.136,exact-match,0.0
3841,4.142,exact-match,0.0
3841,4.499,exact-match,0.0
3841,4.143,exact-match,0.0
3841,4.613,exact-match,0.0
3841,4.397,exact-match,0.0
3841,4.528,exact-match,0.0
3841,4.198,exact-match,0.0
3841,4.772,exact-match,0.0
3841,4.629,exact-match,0.0
3841,4.306,exact-match,0.0
3841,4.99,exact-match,0.0
3841,4.684,exact-match,0.0
3841,4.170,exact-match,0.0
3841,4.350,exact-match,0.0
3841,4.391,exact-match,0.0
3841,4.752,exact-match,0.0
3841,4.207,exact-match,0.0
3841,4.339,exact-match,0.0
3841,4.632,exact-match,0.0
3841,4.407,exact-match,0.0
3841,4.699,exact-match,0.0
3841,4.542,exact-match,0.0
3841,4.338,exact-match,0.0
3841,4.405,exact-match,0.0
3841,4.571,exact-match,0.0
3841,4.226,exact-match,0.0
3841,4.756,exact-match,0.0
3841,4.520,exact-match,0.0
3841,4.161,exact-match,0.0
3841,4.312,exact-match,0.0
3841,4.393,exact-match,0.0
3851,4.748,exact-match,0.0
3851,4.731,exact-match,0.0
3851,4.393,exact-match,0.0
3851,4.699,exact-match,0.0
3851,4.159,exact-match,0.0
3851,4.140,exact-match,0.0
3851,4.641,exact-match,0.0
3851,4.439,exact-match,0.0
3851,4.755,exact-match,0.0
3851,4.291,exact-match,0.0
3851,4.294,exact-match,0.0
3851,4.251,exact-match,0.0
3851,4.308,exact-match,0.0
3851,4.701,exact-match,0.0
3851,4.519,exact-match,0.0
3851,4.563,exact-match,0.0
3851,4.289,exact-match,0.0
3851,4.765,exact-match,0.0
3851,4.219,exact-match,0.0
3851,4.324,exact-match,0.0
3851,4.610,exact-match,0.0
3851,4.539,exact-match,0.0
3851,4.34,exact-match,0.0
3851,4.638,exact-match,0.0
3851,4.598,exact-match,0.0
3851,4.352,exact-match,0.0
3851,4.9,exact-match,0.0
3851,4.536,exact-match,0.0
3851,4.335,exact-match,0.0
3851,4.619,exact-match,0.0
3851,4.337,exact-match,0.0
3851,4.200,exact-match,0.0
3851,4.426,exact-match,0.0
3851,4.435,exact-match,0.0
3851,4.321,exact-match,0.0
3851,4.53,exact-match,0.0
3851,4.643,exact-match,0.0
3851,4.557,exact-match,0.0
3851,4.752,exact-match,0.0
3851,4.744,exact-match,0.0
3851,4.218,exact-match,0.0
3851,4.750,exact-match,0.0
3851,4.757,exact-match,0.0
3851,4.613,exact-match,0.0
3851,4.400,exact-match,0.0
3851,4.571,exact-match,0.0
3851,4.814,exact-match,0.0
3851,4.338,exact-match,0.0
3851,4.175,exact-match,0.0
3851,4.221,exact-match,0.0
3861,4.717,exact-match,0.0
3861,4.399,exact-match,0.0
3861,4.644,exact-match,0.0
3861,4.616,exact-match,0.0
3861,4.571,exact-match,0.0
3861,4.679,exact-match,0.0
3861,4.669,exact-match,0.0
3861,4.297,exact-match,0.0
3861,4.70,exact-match,0.0
3861,4.450,exact-match,0.0
3861,4.279,exact-match,0.0
3861,4.818,exact-match,0.0
3861,4.542,exact-match,0.0
3861,4.539,exact-match,0.0
3861,4.328,exact-match,0.0
3861,4.597,exact-match,0.0
3861,4.685,exact-match,0.0
3861,4.322,exact-match,0.0
3861,4.813,exact-match,0.0
3861,4.359,exact-match,0.0
3861,4.234,exact-match,0.0
3861,4.742,exact-match,0.0
3861,4.314,exact-match,0.0
3861,4.519,exact-match,0.0
3861,4.406,exact-match,0.0
3861,4.184,exact-match,0.0
3861,4.756,exact-match,0.0
3861,4.585,exact-match,0.0
3861,4.744,exact-match,0.0
3861,4.313,exact-match,0.0
3861,4.393,exact-match,0.0
3861,4.207,exact-match,0.0
3861,4.229,exact-match,0.0
3861,4.445,exact-match,0.0
3861,4.528,exact-match,0.0
3861,4.395,exact-match,0.0
3861,4.338,exact-match,0.0
3861,4.699,exact-match,0.0
3861,4.396,exact-match,0.0
3861,4.387,exact-match,0.0
3861,4.120,exact-match,0.0
3861,4.223,exact-match,0.0
3861,4.475,exact-match,0.0
3861,4.715,exact-match,0.0
3861,4.30,exact-match,0.0
3861,4.112,exact-match,0.0
3861,4.656,exact-match,0.0
3861,4.601,exact-match,0.0
3861,4.434,exact-match,0.0
3861,4.90,exact-match,0.0
3871,4.438,exact-match,0.0
3871,4.12,exact-match,0.0
3871,4.590,exact-match,0.0
3871,4.41,exact-match,0.0
3871,4.291,exact-match,0.0
3871,4.405,exact-match,0.0
3871,4.815,exact-match,0.0
3871,4.499,exact-match,0.0
3871,4.745,exact-match,0.0
3871,4.98,exact-match,0.0
3871,4.339,exact-match,0.0
3871,4.198,exact-match,0.0
3871,4.771,exact-match,0.0
3871,4.531,exact-match,0.0
3871,4.401,exact-match,0.0
3871,4.421,exact-match,0.0
3871,4.630,exact-match,0.0
3871,4.611,exact-match,0.0
3871,4.200,exact-match,0.0
3871,4.619,exact-match,0.0
3871,4.433,exact-match,0.0
3871,4.335,exact-match,0.0
3871,4.175,exact-match,0.0
3871,4.772,exact-match,0.0
3871,4.522,exact-match,0.0
3871,4.312,exact-match,0.0
3871,4.99,exact-match,0.0
3871,4.207,exact-match,0.0
3871,4.632,exact-match,0.0
3871,4.9,exact-match,0.0
3871,4.613,exact-match,0.0
3871,4.731,exact-match,0.0
3871,4.407,exact-match,0.0
3871,4.629,exact-match,0.0
3871,4.439,exact-match,0.0
3871,4.170,exact-match,0.0
3871,4.432,exact-match,0.0
3871,4.306,exact-match,0.0
3871,4.400,exact-match,0.0
3871,4.22,exact-match,0.0
3871,4.68,exact-match,0.0
3871,4.536,exact-match,0.0
3871,4.470,exact-match,0.0
3871,4.285,exact-match,0.0
3871,4.321,exact-match,0.0
3871,4.814,exact-match,0.0
3871,4.623,exact-match,0.0
3871,4.684,exact-match,0.0
3871,4.520,exact-match,0.0
3871,4.161,exact-match,0.0
3881,4.226,exact-match,0.0
3881,4.630,exact-match,0.0
3881,4.744,exact-match,0.0
3881,4.98,exact-match,0.0
3881,4.613,exact-match,0.0
3881,4.499,exact-match,0.0
3881,4.438,exact-match,0.0
3881,4.571,exact-match,0.0
3881,4.28,exact-match,0.0
3881,4.339,exact-match,0.0
3881,4.469,exact-match,0.0
3881,4.96,exact-match,0.0
3881,4.764,exact-match,0.0
3881,4.519,exact-match,0.0
3881,4.643,exact-match,0.0
3881,4.557,exact-match,0.0
3881,4.611,exact-match,0.0
3881,4.757,exact-match,0.0
3881,4.170,exact-match,0.0
3881,4.536,exact-match,0.0
3881,4.41,exact-match,0.0
3881,4.405,exact-match,0.0
3881,4.12,exact-match,0.0
3881,4.699,exact-match,0.0
3881,4.752,exact-match,0.0
3881,4.23,exact-match,0.0
3881,4.306,exact-match,0.0
3881,4.99,exact-match,0.0
3881,4.207,exact-match,0.0
3881,4.407,exact-match,0.0
3881,4.632,exact-match,0.0
3881,4.629,exact-match,0.0
3881,4.285,exact-match,0.0
3881,4.22,exact-match,0.0
3881,4.470,exact-match,0.0
3881,4.684,exact-match,0.0
3881,4.68,exact-match,0.0
3881,4.522,exact-match,0.0
3881,4.432,exact-match,0.0
3881,4.623,exact-match,0.0
3881,4.433,exact-match,0.0
3881,4.736,exact-match,0.0
3881,4.815,exact-match,0.0
3881,4.782,exact-match,0.0
3881,4.338,exact-match,0.0
3881,4.687,exact-match,0.0
3881,4.531,exact-match,0.0
3881,4.393,exact-match,0.0
3881,4.437,exact-match,0.0
3881,4.9,exact-match,0.0
3891,4.470,exact-match,0.0
3891,4.629,exact-match,0.0
3891,4.432,exact-match,0.0
3891,4.407,exact-match,0.0
3891,4.536,exact-match,0.0
3891,4.405,exact-match,0.0
3891,4.285,exact-match,0.0
3891,4.426,exact-match,0.0
3891,4.684,exact-match,0.0
3891,4.68,exact-match,0.0
3891,4.619,exact-match,0.0
3891,4.291,exact-match,0.0
3891,4.764,exact-match,0.0
3891,4.41,exact-match,0.0
3891,4.613,exact-match,0.0
3891,4.175,exact-match,0.0
3891,4.53,exact-match,0.0
3891,4.23,exact-match,0.0
3891,4.400,exact-match,0.0
3891,4.814,exact-match,0.0
3891,4.542,exact-match,0.0
3891,4.638,exact-match,0.0
3891,4.226,exact-match,0.0
3891,4.623,exact-match,0.0
3891,4.752,exact-match,0.0
3891,4.22,exact-match,0.0
3891,4.207,exact-match,0.0
3891,4.96,exact-match,0.0
3891,4.499,exact-match,0.0
3891,4.433,exact-match,0.0
3891,4.438,exact-match,0.0
3891,4.571,exact-match,0.0
3891,4.9,exact-match,0.0
3891,4.98,exact-match,0.0
3891,4.306,exact-match,0.0
3891,4.630,exact-match,0.0
3891,4.99,exact-match,0.0
3891,4.12,exact-match,0.0
3891,4.393,exact-match,0.0
3891,4.531,exact-match,0.0
3891,4.815,exact-match,0.0
3891,4.782,exact-match,0.0
3891,4.687,exact-match,0.0
3891,4.736,exact-match,0.0
3891,4.437,exact-match,0.0
3891,4.699,exact-match,0.0
3891,4.632,exact-match,0.0
3891,4.522,exact-match,0.0
3891,4.338,exact-match,0.0
3891,4.611,exact-match,0.0
3901,4.782,exact-match,0.0
3901,4.437,exact-match,0.0
3901,4.68,exact-match,0.0
3901,4.393,exact-match,0.0
3901,4.438,exact-match,0.0
3901,4.22,exact-match,0.0
3901,4.522,exact-match,0.0
3901,4.643,exact-match,0.0
3901,4.41,exact-match,0.0
3901,4.579,exact-match,0.0
3901,4.736,exact-match,0.0
3901,4.142,exact-match,0.0
3901,4.369,exact-match,0.0
3901,4.470,exact-match,0.0
3901,4.350,exact-match,0.0
3901,4.285,exact-match,0.0
3901,4.391,exact-match,0.0
3901,4.432,exact-match,0.0
3901,4.140,exact-match,0.0
3901,4.623,exact-match,0.0
3901,4.136,exact-match,0.0
3901,4.744,exact-match,0.0
3901,4.499,exact-match,0.0
3901,4.687,exact-match,0.0
3901,4.294,exact-match,0.0
3901,4.725,exact-match,0.0
3901,4.12,exact-match,0.0
3901,4.306,exact-match,0.0
3901,4.638,exact-match,0.0
3901,4.9,exact-match,0.0
3901,4.571,exact-match,0.0
3901,4.407,exact-match,0.0
3901,4.641,exact-match,0.0
3901,4.519,exact-match,0.0
3901,4.629,exact-match,0.0
3901,4.684,exact-match,0.0
3901,4.98,exact-match,0.0
3901,4.563,exact-match,0.0
3901,4.99,exact-match,0.0
3901,4.34,exact-match,0.0
3901,4.338,exact-match,0.0
3901,4.630,exact-match,0.0
3901,4.632,exact-match,0.0
3901,4.433,exact-match,0.0
3901,4.815,exact-match,0.0
3901,4.207,exact-match,0.0
3901,4.531,exact-match,0.0
3901,4.181,exact-match,0.0
3901,4.699,exact-match,0.0
3901,4.378,exact-match,0.0
3911,4.400,exact-match,0.0
3911,4.41,exact-match,0.0
3911,4.426,exact-match,0.0
3911,4.536,exact-match,0.0
3911,4.542,exact-match,0.0
3911,4.629,exact-match,0.0
3911,4.407,exact-match,0.0
3911,4.405,exact-match,0.0
3911,4.285,exact-match,0.0
3911,4.814,exact-match,0.0
3911,4.684,exact-match,0.0
3911,4.68,exact-match,0.0
3911,4.619,exact-match,0.0
3911,4.310,exact-match,0.0
3911,4.432,exact-match,0.0
3911,4.53,exact-match,0.0
3911,4.175,exact-match,0.0
3911,4.731,exact-match,0.0
3911,4.623,exact-match,0.0
3911,4.470,exact-match,0.0
3911,4.356,exact-match,0.0
3911,4.613,exact-match,0.0
3911,4.22,exact-match,0.0
3911,4.207,exact-match,0.0
3911,4.254,exact-match,0.0
3911,4.226,exact-match,0.0
3911,4.433,exact-match,0.0
3911,4.98,exact-match,0.0
3911,4.499,exact-match,0.0
3911,4.630,exact-match,0.0
3911,4.438,exact-match,0.0
3911,4.736,exact-match,0.0
3911,4.815,exact-match,0.0
3911,4.782,exact-match,0.0
3911,4.531,exact-match,0.0
3911,4.12,exact-match,0.0
3911,4.687,exact-match,0.0
3911,4.632,exact-match,0.0
3911,4.437,exact-match,0.0
3911,4.9,exact-match,0.0
3911,4.611,exact-match,0.0
3911,4.96,exact-match,0.0
3911,4.338,exact-match,0.0
3911,4.393,exact-match,0.0
3911,4.699,exact-match,0.0
3911,4.571,exact-match,0.0
3911,4.99,exact-match,0.0
3911,4.764,exact-match,0.0
3911,4.306,exact-match,0.0
3911,4.522,exact-match,0.0
3921,4.614,exact-match,0.0
3921,4.554,exact-match,0.0
3921,4.731,exact-match,0.0
3921,4.426,exact-match,0.0
3921,4.714,exact-match,0.0
3921,4.571,exact-match,0.0
3921,4.613,exact-match,0.0
3921,4.619,exact-match,0.0
3921,4.793,exact-match,0.0
3921,4.53,exact-match,0.0
3921,4.291,exact-match,0.0
3921,4.283,exact-match,0.0
3921,4.814,exact-match,0.0
3921,4.308,exact-match,0.0
3921,4.701,exact-match,0.0
3921,4.112,exact-match,0.0
3921,4.685,exact-match,0.0
3921,4.606,exact-match,0.0
3921,4.22,exact-match,0.0
3921,4.23,exact-match,0.0
3921,4.757,exact-match,0.0
3921,4.140,exact-match,0.0
3921,4.223,exact-match,0.0
3921,4.439,exact-match,0.0
3921,4.557,exact-match,0.0
3921,4.9,exact-match,0.0
3921,4.683,exact-match,0.0
3921,4.640,exact-match,0.0
3921,4.90,exact-match,0.0
3921,4.229,exact-match,0.0
3921,4.396,exact-match,0.0
3921,4.715,exact-match,0.0
3921,4.338,exact-match,0.0
3921,4.699,exact-match,0.0
3921,4.744,exact-match,0.0
3921,4.616,exact-match,0.0
3921,4.644,exact-match,0.0
3921,4.393,exact-match,0.0
3921,4.70,exact-match,0.0
3921,4.399,exact-match,0.0
3921,4.536,exact-match,0.0
3921,4.120,exact-match,0.0
3921,4.610,exact-match,0.0
3921,4.475,exact-match,0.0
3921,4.279,exact-match,0.0
3921,4.184,exact-match,0.0
3921,4.387,exact-match,0.0
3921,4.722,exact-match,0.0
3921,4.434,exact-match,0.0
3921,4.321,exact-match,0.0
3931,4.200,exact-match,0.0
3931,4.335,exact-match,0.0
3931,4.435,exact-match,0.0
3931,4.337,exact-match,0.0
3931,4.542,exact-match,0.0
3931,4.432,exact-match,0.0
3931,4.221,exact-match,0.0
3931,4.470,exact-match,0.0
3931,4.396,exact-match,0.0
3931,4.218,exact-match,0.0
3931,4.437,exact-match,0.0
3931,4.752,exact-match,0.0
3931,4.12,exact-match,0.0
3931,4.41,exact-match,0.0
3931,4.643,exact-match,0.0
3931,4.285,exact-match,0.0
3931,4.474,exact-match,0.0
3931,4.68,exact-match,0.0
3931,4.715,exact-match,0.0
3931,4.497,exact-match,0.0
3931,4.623,exact-match,0.0
3931,4.684,exact-match,0.0
3931,4.98,exact-match,0.0
3931,4.22,exact-match,0.0
3931,4.557,exact-match,0.0
3931,4.632,exact-match,0.0
3931,4.571,exact-match,0.0
3931,4.393,exact-match,0.0
3931,4.338,exact-match,0.0
3931,4.699,exact-match,0.0
3931,4.226,exact-match,0.0
3931,4.656,exact-match,0.0
3931,4.445,exact-match,0.0
3931,4.207,exact-match,0.0
3931,4.227,exact-match,0.0
3931,4.53,exact-match,0.0
3931,4.405,exact-match,0.0
3931,4.395,exact-match,0.0
3931,4.140,exact-match,0.0
3931,4.611,exact-match,0.0
3931,4.528,exact-match,0.0
3931,4.721,exact-match,0.0
3931,4.756,exact-match,0.0
3931,4.679,exact-match,0.0
3931,4.297,exact-match,0.0
3931,4.449,exact-match,0.0
3931,4.499,exact-match,0.0
3931,4.99,exact-match,0.0
3931,4.306,exact-match,0.0
3931,4.175,exact-match,0.0
3941,4.623,exact-match,0.0
3941,4.24,exact-match,0.0
3941,4.612,exact-match,0.0
3941,4.789,exact-match,0.0
3941,4.677,exact-match,0.0
3941,4.198,exact-match,0.0
3941,4.772,exact-match,0.0
3941,4.520,exact-match,0.0
3941,4.684,exact-match,0.0
3941,4.312,exact-match,0.0
3941,4.173,exact-match,0.0
3941,4.143,exact-match,0.0
3941,4.731,exact-match,0.0
3941,4.391,exact-match,0.0
3941,4.136,exact-match,0.0
3941,4.142,exact-match,0.0
3941,4.321,exact-match,0.0
3941,4.757,exact-match,0.0
3941,4.352,exact-match,0.0
3941,4.28,exact-match,0.0
3941,4.433,exact-match,0.0
3941,4.207,exact-match,0.0
3941,4.23,exact-match,0.0
3941,4.161,exact-match,0.0
3941,4.531,exact-match,0.0
3941,4.632,exact-match,0.0
3941,4.9,exact-match,0.0
3941,4.400,exact-match,0.0
3941,4.590,exact-match,0.0
3941,4.460,exact-match,0.0
3941,4.769,exact-match,0.0
3941,4.626,exact-match,0.0
3941,4.410,exact-match,0.0
3941,4.186,exact-match,0.0
3941,4.330,exact-match,0.0
3941,4.99,exact-match,0.0
3941,4.68,exact-match,0.0
3941,4.432,exact-match,0.0
3941,4.306,exact-match,0.0
3941,4.47,exact-match,0.0
3941,4.285,exact-match,0.0
3941,4.219,exact-match,0.0
3941,4.598,exact-match,0.0
3941,4.22,exact-match,0.0
3941,4.470,exact-match,0.0
3941,4.170,exact-match,0.0
3941,4.469,exact-match,0.0
3941,4.629,exact-match,0.0
3941,4.407,exact-match,0.0
3941,4.791,exact-match,0.0
3951,4.765,exact-match,0.0
3951,4.401,exact-match,0.0
3951,4.557,exact-match,0.0
3951,4.335,exact-match,0.0
3951,4.218,exact-match,0.0
3951,4.632,exact-match,0.0
3951,4.699,exact-match,0.0
3951,4.207,exact-match,0.0
3951,4.308,exact-match,0.0
3951,4.643,exact-match,0.0
3951,4.499,exact-match,0.0
3951,4.291,exact-match,0.0
3951,4.200,exact-match,0.0
3951,4.41,exact-match,0.0
3951,4.337,exact-match,0.0
3951,4.782,exact-match,0.0
3951,4.159,exact-match,0.0
3951,4.750,exact-match,0.0
3951,4.433,exact-match,0.0
3951,4.170,exact-match,0.0
3951,4.701,exact-match,0.0
3951,4.630,exact-match,0.0
3951,4.393,exact-match,0.0
3951,4.736,exact-match,0.0
3951,4.687,exact-match,0.0
3951,4.571,exact-match,0.0
3951,4.306,exact-match,0.0
3951,4.752,exact-match,0.0
3951,4.9,exact-match,0.0
3951,4.613,exact-match,0.0
3951,4.321,exact-match,0.0
3951,4.536,exact-match,0.0
3951,4.619,exact-match,0.0
3951,4.426,exact-match,0.0
3951,4.53,exact-match,0.0
3951,4.400,exact-match,0.0
3951,4.744,exact-match,0.0
3951,4.731,exact-match,0.0
3951,4.814,exact-match,0.0
3951,4.629,exact-match,0.0
3951,4.439,exact-match,0.0
3951,4.221,exact-match,0.0
3951,4.338,exact-match,0.0
3951,4.352,exact-match,0.0
3951,4.539,exact-match,0.0
3951,4.99,exact-match,0.0
3951,4.175,exact-match,0.0
3951,4.757,exact-match,0.0
3951,4.407,exact-match,0.0
3951,4.590,exact-match,0.0
3961,4.401,exact-match,0.0
3961,4.519,exact-match,0.0
3961,4.181,exact-match,0.0
3961,4.378,exact-match,0.0
3961,4.638,exact-match,0.0
3961,4.338,exact-match,0.0
3961,4.285,exact-match,0.0
3961,4.699,exact-match,0.0
3961,4.814,exact-match,0.0
3961,4.731,exact-match,0.0
3961,4.432,exact-match,0.0
3961,4.613,exact-match,0.0
3961,4.68,exact-match,0.0
3961,4.405,exact-match,0.0
3961,4.579,exact-match,0.0
3961,4.470,exact-match,0.0
3961,4.22,exact-match,0.0
3961,4.439,exact-match,0.0
3961,4.752,exact-match,0.0
3961,4.670,exact-match,0.0
3961,4.641,exact-match,0.0
3961,4.623,exact-match,0.0
3961,4.400,exact-match,0.0
3961,4.571,exact-match,0.0
3961,4.426,exact-match,0.0
3961,4.312,exact-match,0.0
3961,4.536,exact-match,0.0
3961,4.619,exact-match,0.0
3961,4.277,exact-match,0.0
3961,4.219,exact-match,0.0
3961,4.598,exact-match,0.0
3961,4.55,exact-match,0.0
3961,4.642,exact-match,0.0
3961,4.537,exact-match,0.0
3961,4.122,exact-match,0.0
3961,4.306,exact-match,0.0
3961,4.9,exact-match,0.0
3961,4.339,exact-match,0.0
3961,4.407,exact-match,0.0
3961,4.629,exact-match,0.0
3961,4.684,exact-match,0.0
3961,4.632,exact-match,0.0
3961,4.520,exact-match,0.0
3961,4.772,exact-match,0.0
3961,4.161,exact-match,0.0
3961,4.198,exact-match,0.0
3961,4.41,exact-match,0.0
3961,4.207,exact-match,0.0
3961,4.170,exact-match,0.0
3961,4.99,exact-match,0.0
3971,4.285,exact-match,0.0
3971,4.469,exact-match,0.0
3971,4.528,exact-match,0.0
3971,4.23,exact-match,0.0
3971,4.376,exact-match,0.0
3971,4.517,exact-match,0.0
3971,4.432,exact-match,0.0
3971,4.623,exact-match,0.0
3971,4.421,exact-match,0.0
3971,4.170,exact-match,0.0
3971,4.756,exact-match,0.0
3971,4.312,exact-match,0.0
3971,4.537,exact-match,0.0
3971,4.161,exact-match,0.0
3971,4.520,exact-match,0.0
3971,4.198,exact-match,0.0
3971,4.772,exact-match,0.0
3971,4.522,exact-match,0.0
3971,4.395,exact-match,0.0
3971,4.24,exact-match,0.0
3971,4.55,exact-match,0.0
3971,4.122,exact-match,0.0
3971,4.802,exact-match,0.0
3971,4.642,exact-match,0.0
3971,4.45,exact-match,0.0
3971,4.470,exact-match,0.0
3971,4.68,exact-match,0.0
3971,4.433,exact-match,0.0
3971,4.815,exact-match,0.0
3971,4.531,exact-match,0.0
3971,4.356,exact-match,0.0
3971,4.363,exact-match,0.0
3971,4.456,exact-match,0.0
3971,4.317,exact-match,0.0
3971,4.99,exact-match,0.0
3971,4.306,exact-match,0.0
3971,4.632,exact-match,0.0
3971,4.407,exact-match,0.0
3971,4.487,exact-match,0.0
3971,4.207,exact-match,0.0
3971,4.629,exact-match,0.0
3971,4.405,exact-match,0.0
3971,4.22,exact-match,0.0
3971,4.85,exact-match,0.0
3971,4.782,exact-match,0.0
3971,4.736,exact-match,0.0
3971,4.445,exact-match,0.0
3971,4.656,exact-match,0.0
3971,4.684,exact-match,0.0
3971,4.687,exact-match,0.0
3981,4.485,exact-match,0.0
3981,4.619,exact-match,0.0
3981,4.24,exact-match,0.0
3981,4.536,exact-match,0.0
3981,4.120,exact-match,0.0
3981,4.151,exact-match,0.0
3981,4.321,exact-match,0.0
3981,4.771,exact-match,0.0
3981,4.575,exact-match,0.0
3981,4.745,exact-match,0.0
3981,4.579,exact-match,0.0
3981,4.805,exact-match,0.0
3981,4.405,exact-match,0.0
3981,4.699,exact-match,0.0
3981,4.170,exact-match,0.0
3981,4.469,exact-match,0.0
3981,4.616,exact-match,0.0
3981,4.28,exact-match,0.0
3981,4.393,exact-match,0.0
3981,4.23,exact-match,0.0
3981,4.638,exact-match,0.0
3981,4.426,exact-match,0.0
3981,4.381,exact-match,0.0
3981,4.399,exact-match,0.0
3981,4.470,exact-match,0.0
3981,4.644,exact-match,0.0
3981,4.432,exact-match,0.0
3981,4.306,exact-match,0.0
3981,4.99,exact-match,0.0
3981,4.407,exact-match,0.0
3981,4.629,exact-match,0.0
3981,4.9,exact-match,0.0
3981,4.632,exact-match,0.0
3981,4.623,exact-match,0.0
3981,4.41,exact-match,0.0
3981,4.285,exact-match,0.0
3981,4.207,exact-match,0.0
3981,4.339,exact-match,0.0
3981,4.684,exact-match,0.0
3981,4.520,exact-match,0.0
3981,4.772,exact-match,0.0
3981,4.161,exact-match,0.0
3981,4.475,exact-match,0.0
3981,4.68,exact-match,0.0
3981,4.22,exact-match,0.0
3981,4.101,exact-match,0.0
3981,4.312,exact-match,0.0
3981,4.198,exact-match,0.0
3981,4.90,exact-match,0.0
3981,4.127,exact-match,0.0
3991,4.630,exact-match,0.0
3991,4.98,exact-match,0.0
3991,4.522,exact-match,0.0
3991,4.338,exact-match,0.0
3991,4.432,exact-match,0.0
3991,4.699,exact-match,0.0
3991,4.96,exact-match,0.0
3991,4.433,exact-match,0.0
3991,4.393,exact-match,0.0
3991,4.684,exact-match,0.0
3991,4.757,exact-match,0.0
3991,4.12,exact-match,0.0
3991,4.765,exact-match,0.0
3991,4.438,exact-match,0.0
3991,4.815,exact-match,0.0
3991,4.571,exact-match,0.0
3991,4.41,exact-match,0.0
3991,4.814,exact-match,0.0
3991,4.291,exact-match,0.0
3991,4.557,exact-match,0.0
3991,4.539,exact-match,0.0
3991,4.470,exact-match,0.0
3991,4.531,exact-match,0.0
3991,4.405,exact-match,0.0
3991,4.175,exact-match,0.0
3991,4.687,exact-match,0.0
3991,4.335,exact-match,0.0
3991,4.9,exact-match,0.0
3991,4.536,exact-match,0.0
3991,4.99,exact-match,0.0
3991,4.306,exact-match,0.0
3991,4.207,exact-match,0.0
3991,4.632,exact-match,0.0
3991,4.53,exact-match,0.0
3991,4.619,exact-match,0.0
3991,4.285,exact-match,0.0
3991,4.68,exact-match,0.0
3991,4.426,exact-match,0.0
3991,4.736,exact-match,0.0
3991,4.782,exact-match,0.0
3991,4.744,exact-match,0.0
3991,4.613,exact-match,0.0
3991,4.22,exact-match,0.0
3991,4.437,exact-match,0.0
3991,4.629,exact-match,0.0
3991,4.407,exact-match,0.0
3991,4.499,exact-match,0.0
3991,4.623,exact-match,0.0
3991,4.321,exact-match,0.0
3991,4.23,exact-match,0.0
